,Date,Price
401,1998-08-11 0:00:00,1.8700000000000003
402,1998-08-12 0:00:00,1.8500000000000005
403,1998-08-13 0:00:00,1.8300000000000003
404,1998-08-14 0:00:00,1.8300000000000003
405,1998-08-17 0:00:00,1.9300000000000002
406,1998-08-18 0:00:00,1.939999999999999
407,1998-08-19 0:00:00,1.959999999999999
408,1998-08-20 0:00:00,1.8999999999999997
409,1998-08-21 0:00:00,1.9300000000000002
410,1998-08-24 0:00:00,1.8999999999999997
411,1998-08-25 0:00:00,1.8899999999999997
412,1998-08-26 0:00:00,1.8300000000000003
413,1998-08-27 0:00:00,1.7599999999999996
414,1998-08-28 0:00:00,1.6600000000000001
415,1998-08-31 0:00:00,1.6099999999999997
416,1998-09-01 0:00:00,1.8399999999999992
417,1998-09-02 0:00:00,1.719999999999999
418,1998-09-03 0:00:00,1.7100000000000002
419,1998-09-04 0:00:00,1.7100000000000002
420,1998-09-08 0:00:00,1.8099999999999994
421,1998-09-09 0:00:00,1.7800000000000005
422,1998-09-10 0:00:00,1.88
423,1998-09-11 0:00:00,1.8599999999999988
424,1998-09-14 0:00:00,1.8599999999999988
425,1998-09-15 0:00:00,1.939999999999999
426,1998-09-16 0:00:00,2.1499999999999986
427,1998-09-17 0:00:00,2.1199999999999988
428,1998-09-18 0:00:00,2.27
429,1998-09-21 0:00:00,2.1799999999999997
430,1998-09-22 0:00:00,2.2899999999999996
431,1998-09-23 0:00:00,2.19
432,1998-09-24 0:00:00,2.1699999999999995
433,1998-09-25 0:00:00,2.3799999999999994
434,1998-09-28 0:00:00,2.230000000000001
435,1998-09-29 0:00:00,2.0599999999999996
436,1998-09-30 0:00:00,2.2199999999999998
437,1998-10-01 0:00:00,2.3299999999999983
438,1998-10-02 0:00:00,2.140000000000001
439,1998-10-05 0:00:00,2.0899999999999994
440,1998-10-06 0:00:00,2.0100000000000002
441,1998-10-07 0:00:00,2.0500000000000007
442,1998-10-08 0:00:00,2.0200000000000005
443,1998-10-09 0:00:00,1.7999999999999998
444,1998-10-12 0:00:00,1.75
445,1998-10-13 0:00:00,1.6999999999999995
446,1998-10-14 0:00:00,1.7999999999999998
447,1998-10-15 0:00:00,1.75
448,1998-10-16 0:00:00,1.6400000000000003
449,1998-10-19 0:00:00,1.739999999999999
450,1998-10-20 0:00:00,1.95
451,1998-10-21 0:00:00,2.04
452,1998-10-22 0:00:00,1.95
453,1998-10-23 0:00:00,1.8399999999999992
454,1998-10-26 0:00:00,1.919999999999999
455,1998-10-27 0:00:00,1.8500000000000005
456,1998-10-28 0:00:00,1.6999999999999995
457,1998-10-29 0:00:00,2.0
458,1998-10-30 0:00:00,2.0
459,1998-11-02 0:00:00,1.8399999999999992
460,1998-11-03 0:00:00,2.1
461,1998-11-04 0:00:00,2.109999999999999
462,1998-11-05 0:00:00,2.2600000000000002
463,1998-11-06 0:00:00,2.25
464,1998-11-09 0:00:00,2.2799999999999994
465,1998-11-10 0:00:00,2.299999999999999
466,1998-11-11 0:00:00,2.3299999999999983
467,1998-11-12 0:00:00,2.21
468,1998-11-13 0:00:00,2.21
469,1998-11-16 0:00:00,2.19
470,1998-11-17 0:00:00,2.1199999999999988
471,1998-11-18 0:00:00,2.1
472,1998-11-19 0:00:00,2.1
473,1998-11-20 0:00:00,2.0699999999999994
474,1998-11-23 0:00:00,2.0200000000000005
475,1998-11-24 0:00:00,2.079999999999999
476,1998-11-25 0:00:00,2.13
477,1998-11-30 0:00:00,1.63
478,1998-12-01 0:00:00,1.4100000000000008
479,1998-12-02 0:00:00,1.3999999999999997
480,1998-12-03 0:00:00,1.2100000000000004
481,1998-12-04 0:00:00,1.05
482,1998-12-07 0:00:00,1.44
483,1998-12-08 0:00:00,1.789999999999999
484,1998-12-09 0:00:00,1.6400000000000003
485,1998-12-10 0:00:00,1.5900000000000005
486,1998-12-11 0:00:00,1.5499999999999998
487,1998-12-14 0:00:00,1.7999999999999998
488,1998-12-15 0:00:00,1.8599999999999988
489,1998-12-16 0:00:00,1.95
490,1998-12-17 0:00:00,2.0200000000000005
491,1998-12-18 0:00:00,2.0200000000000005
492,1998-12-21 0:00:00,2.0500000000000007
493,1998-12-22 0:00:00,1.959999999999999
494,1998-12-23 0:00:00,1.88
495,1998-12-24 0:00:00,1.8899999999999997
496,1998-12-28 0:00:00,1.789999999999999
497,1998-12-29 0:00:00,1.8199999999999998
498,1998-12-30 0:00:00,1.8099999999999994
499,1998-12-31 0:00:00,1.95
500,1999-01-04 0:00:00,2.1
501,1999-01-05 0:00:00,2.0500000000000007
502,1999-01-06 0:00:00,2.04
503,1999-01-07 0:00:00,1.9099999999999997
504,1999-01-08 0:00:00,1.8999999999999997
505,1999-01-11 0:00:00,1.8300000000000003
506,1999-01-12 0:00:00,1.8199999999999998
507,1999-01-13 0:00:00,1.8700000000000003
508,1999-01-14 0:00:00,1.7700000000000007
509,1999-01-15 0:00:00,1.7800000000000005
510,1999-01-19 0:00:00,1.7700000000000007
511,1999-01-20 0:00:00,1.8099999999999994
512,1999-01-21 0:00:00,1.8500000000000005
513,1999-01-22 0:00:00,1.8199999999999998
514,1999-01-25 0:00:00,1.7599999999999996
515,1999-01-26 0:00:00,1.73
516,1999-01-27 0:00:00,1.75
517,1999-01-28 0:00:00,1.75
